[2025-03-08 23:07:25.947] [info]  DiscordSplash.signalReady
[2025-03-08 23:07:30.814] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":68}
[2025-03-08 23:07:30.815] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":68}
[2025-03-08 23:07:30.815] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":70}
[2025-03-08 23:07:30.815] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":70}
[2025-03-08 23:07:30.816] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":72}
[2025-03-08 23:07:30.816] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":72}
[2025-03-08 23:07:30.817] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":74}
[2025-03-08 23:07:30.817] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":74}
[2025-03-08 23:07:30.818] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":75}
[2025-03-08 23:07:30.818] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":75}
[2025-03-08 23:07:30.819] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":77}
[2025-03-08 23:07:30.819] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":77}
[2025-03-08 23:07:30.820] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":79}
[2025-03-08 23:07:30.820] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":79}
[2025-03-08 23:07:30.821] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":81}
[2025-03-08 23:07:30.821] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":81}
[2025-03-08 23:07:30.821] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":82}
[2025-03-08 23:07:30.822] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":82}
[2025-03-08 23:07:30.822] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":84}
[2025-03-08 23:07:30.823] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":84}
[2025-03-08 23:07:30.823] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":86}
[2025-03-08 23:07:30.823] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":86}
[2025-03-08 23:07:30.824] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":87}
[2025-03-08 23:07:30.824] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":87}
[2025-03-08 23:07:30.825] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":89}
[2025-03-08 23:07:30.825] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":89}
[2025-03-08 23:07:30.826] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":91}
[2025-03-08 23:07:30.826] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":91}
[2025-03-08 23:07:30.826] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":93}
[2025-03-08 23:07:30.827] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":93}
[2025-03-08 23:07:30.827] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":94}
[2025-03-08 23:07:30.828] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":94}
[2025-03-08 23:07:30.828] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":96}
[2025-03-08 23:07:30.828] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":96}
[2025-03-08 23:07:30.829] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":98}
[2025-03-08 23:07:30.829] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":98}
[2025-03-08 23:07:30.830] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":100}
[2025-03-08 23:07:30.830] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":4,"total":6,"progress":100}
[2025-03-08 23:07:30.904] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":5,"total":6}
[2025-03-08 23:07:30.904] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":5,"total":6}
[2025-03-08 23:07:30.905] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":20}
[2025-03-08 23:07:30.905] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":20}
[2025-03-08 23:07:30.906] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":40}
[2025-03-08 23:07:30.906] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":40}
[2025-03-08 23:07:30.947] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-08 23:07:31.330] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":60}
[2025-03-08 23:07:31.330] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":60}
[2025-03-08 23:07:31.331] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":80}
[2025-03-08 23:07:31.332] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":80}
[2025-03-08 23:07:31.333] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":100}
[2025-03-08 23:07:31.333] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":5,"total":6,"progress":100}
[2025-03-08 23:07:31.349] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":6,"total":6}
[2025-03-08 23:07:31.349] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":6,"total":6}
[2025-03-08 23:07:31.350] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":6,"total":6,"progress":33}
[2025-03-08 23:07:31.350] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":6,"total":6,"progress":33}
[2025-03-08 23:07:31.351] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":6,"total":6,"progress":66}
[2025-03-08 23:07:31.351] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":6,"total":6,"progress":66}
[2025-03-08 23:07:31.352] [info]  DiscordSplash.onStateUpdate: {"status":"installing-updates","current":6,"total":6,"progress":100}
[2025-03-08 23:07:31.352] [info]  Splash.onStateUpdate: {"status":"installing-updates","current":6,"total":6,"progress":100}
[2025-03-08 23:07:31.361] [info]  DiscordSplash.onStateUpdate: {"status":"checking-for-updates","current":6,"total":6}
[2025-03-08 23:07:31.361] [info]  Splash.onStateUpdate: {"status":"checking-for-updates","current":6,"total":6}
[2025-03-08 23:07:31.920] [info]  DiscordSplash.onStateUpdate: {"status":"launching","current":6,"total":6}
[2025-03-08 23:07:31.921] [info]  Splash.onStateUpdate: {"status":"launching","current":6,"total":6}
[2025-03-08 23:07:31.947] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-08 23:07:32.723] [info]  Initializing voice engine with audio subsystem: standard
[2025-03-08 23:07:32.902] [info]  [default] [BUILD INFO] Release Channel: stable, Build Number: 375609, Version Hash: 871f03eb6bdb2262d28cc3b496100805906e29df
[2025-03-08 23:07:32.947] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-08 23:07:33.052] [info]  [default] [NATIVE INFO] host 0.0.87, modules: discord_desktop_core: 1, discord_erlpack: 1, discord_spellcheck: 1, discord_utils: 1, discord_voice: 2, discord_zstd: 1, build: null
[2025-03-08 23:07:33.114] [error] [Spellchecker] sh is not a valid locale.
[2025-03-08 23:07:33.165] [info]  [Spellchecker] Switching to en-US (available)
[2025-03-08 23:07:33.461] [info]  [libdiscore] The answer for life the universe and everything is: 42
[2025-03-08 23:07:33.773] [warn]  [CloudSyncUtils] CloudSync is not supported on this platform
[2025-03-08 23:07:33.947] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-08 23:07:35.251] [info]  [RPCServer:WSS] Starting on 6463
[2025-03-08 23:07:35.260] [info]  [RPCServer:IPC] Starting on /run/user/1000/discord-ipc-0
[2025-03-08 23:07:38.985] [info]  [RPCServer:WSS] Socket Message: 3 [object Object]
[2025-03-08 23:07:39.001] [info]  [RPCServer:WSS] Socket Emit: 3 [object Object]
[2025-03-08 23:07:39.039] [info]  [LoginQRSocket] [0ms] connecting to wss://remote-auth-gateway.discord.gg/?v=2
[2025-03-08 23:07:39.232] [info]  [LoginQRSocket] [193ms] got hello, auth timeout=349855ms
[2025-03-08 23:07:39.343] [info]  [LoginQRSocket] [304ms] connected, handshaking with fingerprint: PoqiX36oVVXacx5iM9b3rKH-Dmq9Bn7aj_-_PCpLClA
[2025-03-08 23:07:39.465] [info]  [LoginQRSocket] [426ms] computed nonce proof
[2025-03-08 23:07:39.589] [info]  [LoginQRSocket] [550ms] handshake complete awaiting remote auth.
[2025-03-08 23:08:26.074] [info]  [LoginQRSocket] [47034ms] remote auth handshake started, awaiting ticket/cancel.
[2025-03-08 23:08:29.975] [info]  [Flux] Dispatching LOGIN
[2025-03-08 23:08:29.991] [info]  [Flux] Dispatching LOGIN_SUCCESS
[2025-03-08 23:08:30.027] [info]  [Routing/Utils] transitionTo - Transitioning to /app
[2025-03-08 23:08:30.037] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-08 23:08:30.038] [info]  [LoginQRSocket] [50999ms] cleaning up
[2025-03-08 23:08:30.222] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 186 ms
[2025-03-08 23:08:30.746] [info]  [GatewaySocket] [READY] took 710ms, as 658fa51179c91accdd8e4f7ecbdb532a
[2025-03-08 23:08:30.760] [info]  [Flux] Dispatching CONNECTION_OPEN
[2025-03-08 23:08:30.763] [info]  [DatabaseManager] removing database (user: 670946726361956352, database: undefined)
[2025-03-08 23:08:30.778] [warn]  [NativeDispatchUtils] Tried getting Dispatch instance before instantiated
[2025-03-08 23:08:30.787] [info]  [Spotify] WS Connecting
[2025-03-08 23:08:30.787] [info]  [Spotify] Added account: 31cafynbzimadh3ogck2f2nbsgvi
[2025-03-08 23:08:30.840] [info]  [GatewaySocket] [READY_SUPPLEMENTAL] took 804ms
[2025-03-08 23:08:31.161] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Loading proto
[2025-03-08 23:08:31.497] [info]  [Spotify] WS Connected
[2025-03-08 23:08:31.578] [info]  [Spotify] Devices updated for 31cafynbzimadh3ogck2f2nbsgvi: 
[2025-03-08 23:08:31.580] [info]  [Spotify] Profile updated for 31cafynbzimadh3ogck2f2nbsgvi: isPremium = false
[2025-03-08 23:08:33.411] [error] Access to XMLHttpRequest at 'https://cdn.discordapp.com/changelogs/config_0.json?x=1' from origin 'https://discordapp.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource.
[2025-03-08 23:08:33.415] [error] Uncaught (in promise) Error: Request has been terminated
Possible causes: the network is offline, Origin is not allowed by Access-Control-Allow-Origin, the page is being unloaded, etc.
[2025-03-08 23:08:33.623] [info]  [MessageActionCreators] Fetching messages for 1343644574056321044 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-03-08 23:08:33.682] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/945777896004395009/1343644574056321044
[2025-03-08 23:08:34.162] [info]  [MessageActionCreators] Fetched 2 messages for 1343644574056321044 isBefore:false isAfter:false
[2025-03-08 23:08:34.165] [info]  [ChannelMessages] loadComplete: resetting state for channelId=1343644574056321044, sending.length=0
[2025-03-08 23:08:35.028] [info]  [MessageActionCreators] Fetching messages for 945786989129662475 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-03-08 23:08:35.376] [info]  [RTCControlSocket(default)] [CONNECT] wss://milan10042.discord.media:443/
[2025-03-08 23:08:35.376] [info]  [RTCConnection(945777896004395009, default)] Connecting to RTC server wss://milan10042.discord.media:443/, rtc-connection-id: f319fab4-a632-468f-aa71-04863238414c, channel: 945786989129662475(2)
[2025-03-08 23:08:35.376] [info]  [RTCConnection(945777896004395009, default)] RTC connection state: AWAITING_ENDPOINT => CONNECTING
[2025-03-08 23:08:35.451] [info]  [RTCConnection(945777896004395009, default)] Connected to RTC server.
[2025-03-08 23:08:35.451] [info]  [RTCConnection(945777896004395009, default)] RTC connection state: CONNECTING => AUTHENTICATING
[2025-03-08 23:08:35.452] [info]  [RTCControlSocket(default)] [CONNECTED] wss://milan10042.discord.media:443/ in 77 ms
[2025-03-08 23:08:35.453] [info]  [RTCControlSocket(default)] [HELLO] heartbeat interval: 13750, version: 8, took 78 ms
[2025-03-08 23:08:35.454] [info]  [RTCControlSocket(default)] Starting heartbeat with interval: 13750
[2025-03-08 23:08:35.472] [info]  [RTCControlSocket(default)] [READY] took 97 ms
[2025-03-08 23:08:35.473] [info]  [RTCConnection(945777896004395009, default)] RTC connection state: AUTHENTICATING => RTC_CONNECTING
[2025-03-08 23:08:35.475] [info]  [Connection(default)] Creating connection to 35.219.241.52:50007 with audio ssrc: 366940
[2025-03-08 23:08:35.502] [info]  [MessageActionCreators] Fetched 16 messages for 945786989129662475 isBefore:false isAfter:false
[2025-03-08 23:08:35.506] [info]  [ChannelMessages] loadComplete: resetting state for channelId=945786989129662475, sending.length=0
[2025-03-08 23:08:35.517] [info]  [Connection(default)] Connected with local address 79.40.107.6:34397 and protocol: udp
[2025-03-08 23:08:35.518] [info]  [Connection(default)] Available codecs: "[{\"codec\":\"AV1\",\"decode\":true,\"encode\":false},{\"codec\":\"H264\",\"decode\":true,\"encode\":true},{\"codec\":\"VP8\",\"decode\":true,\"encode\":true},{\"codec\":\"VP9\",\"decode\":true,\"encode\":false}]\n"
[2025-03-08 23:08:35.518] [info]  [Connection(default)] Experimental codecs: [{"name":"AV1","encode":false,"decode":true}]
[2025-03-08 23:08:35.518] [info]  [Connection(default)] Audio codecs: opus
[2025-03-08 23:08:35.518] [info]  [Connection(default)] Video codecs: AV1[encode: false, decode: true],H264[encode: true, decode: true],VP8[encode: true, decode: true],VP9[encode: false, decode: true]
[2025-03-08 23:08:35.518] [info]  [Connection(default)] Encryption modes: aead_aes256_gcm_rtpsize,aead_aes256_gcm,aead_xchacha20_poly1305_rtpsize,xsalsa20_poly1305_lite_rtpsize,xsalsa20_poly1305_lite,xsalsa20_poly1305_suffix,xsalsa20_poly1305
[2025-03-08 23:08:35.519] [info]  [Connection(default)] Connection state change: CONNECTING => CONNECTED
[2025-03-08 23:08:35.519] [info]  [RTCConnection(945777896004395009, default)] RTC media connection state change: RTC_CONNECTING => CONNECTED
[2025-03-08 23:08:35.519] [info]  [RTCConnection(945777896004395009, default)] RTC connection state: RTC_CONNECTING => RTC_CONNECTED
[2025-03-08 23:08:35.522] [info]  [RTCConnection(945777896004395009, default)] RTC connected to media server: 35.219.241.52:50007
[2025-03-08 23:08:35.523] [info]  [RTCConnection(945777896004395009, default)] Sending UDP info to RTC server. [object Object] fixed_keyframe_interval
